index,지역명,연도,월,평당분양가격,전용면적
200,강원,2020,3,8306.1,60㎡
201,강원,2020,3,8045.4,60㎡~85㎡
202,강원,2020,3,10985.699999999999,85㎡~102㎡
203,강원,2020,3,12889.8,102㎡~
204,강원,2020,4,8688.9,60㎡
205,강원,2020,4,8553.6,60㎡~85㎡
206,강원,2020,4,10985.699999999999,85㎡~102㎡
207,강원,2020,4,13886.4,102㎡~
208,강원,2020,5,8741.699999999999,60㎡
209,강원,2020,5,8566.8,60㎡~85㎡
210,강원,2020,5,10985.699999999999,85㎡~102㎡
211,강원,2020,5,13886.4,102㎡~
212,강원,2020,6,8741.699999999999,60㎡
213,강원,2020,6,8807.699999999999,60㎡~85㎡
214,강원,2020,6,10985.699999999999,85㎡~102㎡
215,강원,2020,6,13886.4,102㎡~
216,강원,2020,7,9758.1,60㎡
217,강원,2020,7,9652.5,60㎡~85㎡
218,강원,2020,7,9051.9,85㎡~102㎡
219,강원,2020,7,13569.599999999999,102㎡~
220,강원,2020,8,10269.599999999999,60㎡
221,강원,2020,8,9652.5,60㎡~85㎡
222,강원,2020,8,9051.9,85㎡~102㎡
223,강원,2020,8,13569.599999999999,102㎡~
224,강원,2020,9,11071.5,60㎡
225,강원,2020,9,10586.4,60㎡~85㎡
226,강원,2020,9,9051.9,85㎡~102㎡
227,강원,2020,9,12988.8,102㎡~
228,강원,2020,10,11071.5,60㎡
229,강원,2020,10,10586.4,60㎡~85㎡
230,강원,2020,10,9051.9,85㎡~102㎡
231,강원,2020,10,12988.8,102㎡~
232,강원,2020,11,11850.3,60㎡
233,강원,2020,11,9622.8,60㎡~85㎡
234,강원,2020,11,9051.9,85㎡~102㎡
235,강원,2020,11,12988.8,102㎡~
236,강원,2020,12,11837.099999999999,60㎡
237,강원,2020,12,10048.5,60㎡~85㎡
238,강원,2020,12,9504.0,85㎡~102㎡
239,강원,2020,12,14100.9,102㎡~
0,충북,2016,1,6441.599999999999,60㎡
1,충북,2016,1,6669.299999999999,60㎡~85㎡
2,충북,2016,1,7510.799999999999,85㎡~102㎡
3,충북,2016,1,7461.299999999999,102㎡~
4,충북,2016,2,6441.599999999999,60㎡
5,충북,2016,2,6669.299999999999,60㎡~85㎡
6,충북,2016,2,7510.799999999999,85㎡~102㎡
7,충북,2016,2,7461.299999999999,102㎡~
8,충북,2016,3,6352.5,60㎡
9,충북,2016,3,6669.299999999999,60㎡~85㎡
10,충북,2016,3,7510.799999999999,85㎡~102㎡
11,충북,2016,3,7461.299999999999,102㎡~
12,충북,2016,4,6319.5,60㎡
13,충북,2016,4,6633.0,60㎡~85㎡
14,충북,2016,4,7510.799999999999,85㎡~102㎡
15,충북,2016,4,7461.299999999999,102㎡~
16,충북,2016,5,6352.5,60㎡
17,충북,2016,5,6679.2,60㎡~85㎡
18,충북,2016,5,7510.799999999999,85㎡~102㎡
19,충북,2016,5,7494.299999999999,102㎡~
20,충북,2016,6,6623.099999999999,60㎡
21,충북,2016,6,6956.4,60㎡~85㎡
22,충북,2016,6,7510.799999999999,85㎡~102㎡
23,충북,2016,6,7401.9,102㎡~
24,충북,2016,7,6745.2,60㎡
25,충북,2016,7,7095.0,60㎡~85㎡
26,충북,2016,7,7510.799999999999,85㎡~102㎡
27,충북,2016,7,7401.9,102㎡~
28,충북,2016,8,6745.2,60㎡
29,충북,2016,8,7091.7,60㎡~85㎡
30,충북,2016,8,7659.299999999999,85㎡~102㎡
31,충북,2016,8,7401.9,102㎡~
32,충북,2016,9,6745.2,60㎡
33,충북,2016,9,7104.9,60㎡~85㎡
34,충북,2016,9,7659.299999999999,85㎡~102㎡
35,충북,2016,9,7401.9,102㎡~
36,충북,2016,10,6857.4,60㎡
37,충북,2016,10,7157.7,60㎡~85㎡
38,충북,2016,10,8857.199999999999,85㎡~102㎡
39,충북,2016,10,7415.099999999999,102㎡~
40,충북,2016,11,6870.599999999999,60㎡
41,충북,2016,11,7075.2,60㎡~85㎡
42,충북,2016,11,8946.3,85㎡~102㎡
43,충북,2016,11,7329.299999999999,102㎡~
44,충북,2016,12,6926.7,60㎡
45,충북,2016,12,6930.0,60㎡~85㎡
46,충북,2016,12,9421.5,85㎡~102㎡
47,충북,2016,12,7794.599999999999,102㎡~
48,충북,2017,1,7068.599999999999,60㎡
49,충북,2017,1,7009.2,60㎡~85㎡
50,충북,2017,1,9421.5,85㎡~102㎡
51,충북,2017,1,7794.599999999999,102㎡~
52,충북,2017,2,6761.7,60㎡
53,충북,2017,2,6801.299999999999,60㎡~85㎡
54,충북,2017,2,9421.5,85㎡~102㎡
55,충북,2017,2,7781.4,102㎡~
56,충북,2017,3,7111.5,60㎡
57,충북,2017,3,6543.9,60㎡~85㎡
58,충북,2017,3,9421.5,85㎡~102㎡
59,충북,2017,3,7781.4,102㎡~
60,충북,2017,4,7111.5,60㎡
61,충북,2017,4,6748.5,60㎡~85㎡
62,충북,2017,4,8457.9,85㎡~102㎡
63,충북,2017,4,7698.9,102㎡~
64,충북,2017,5,7134.599999999999,60㎡
65,충북,2017,5,6758.4,60㎡~85㎡
66,충북,2017,5,8457.9,85㎡~102㎡
67,충북,2017,5,8461.199999999999,102㎡~
68,충북,2017,6,7134.599999999999,60㎡
69,충북,2017,6,6735.299999999999,60㎡~85㎡
70,충북,2017,6,8457.9,85㎡~102㎡
71,충북,2017,6,8250.0,102㎡~
72,충북,2017,7,7134.599999999999,60㎡
73,충북,2017,7,6735.299999999999,60㎡~85㎡
74,충북,2017,7,8457.9,85㎡~102㎡
75,충북,2017,7,8250.0,102㎡~
76,충북,2017,8,7134.599999999999,60㎡
77,충북,2017,8,6758.4,60㎡~85㎡
78,충북,2017,8,8457.9,85㎡~102㎡
79,충북,2017,8,8250.0,102㎡~
80,충북,2017,9,7134.599999999999,60㎡
81,충북,2017,9,6774.9,60㎡~85㎡
82,충북,2017,9,8457.9,85㎡~102㎡
83,충북,2017,9,8250.0,102㎡~
84,충북,2017,10,7134.599999999999,60㎡
85,충북,2017,10,6791.4,60㎡~85㎡
86,충북,2017,10,8457.9,85㎡~102㎡
87,충북,2017,10,8250.0,102㎡~
88,충북,2017,11,7134.599999999999,60㎡
89,충북,2017,11,6807.9,60㎡~85㎡
90,충북,2017,11,8457.9,85㎡~102㎡
91,충북,2017,11,8250.0,102㎡~
92,충북,2017,12,7269.9,60㎡
93,충북,2017,12,6850.799999999999,60㎡~85㎡
94,충북,2017,12,7494.299999999999,85㎡~102㎡
95,충북,2017,12,8263.199999999999,102㎡~
96,충북,2018,1,7269.9,60㎡
97,충북,2018,1,6850.799999999999,60㎡~85㎡
98,충북,2018,1,7494.299999999999,85㎡~102㎡
99,충북,2018,1,8263.199999999999,102㎡~
100,충북,2018,2,7748.4,60㎡
101,충북,2018,2,7144.5,60㎡~85㎡
102,충북,2018,2,7494.299999999999,85㎡~102㎡
103,충북,2018,2,8200.5,102㎡~
104,충북,2018,3,7748.4,60㎡
105,충북,2018,3,8104.799999999999,60㎡~85㎡
106,충북,2018,3,8154.299999999999,85㎡~102㎡
107,충북,2018,3,8190.599999999999,102㎡~
108,충북,2018,4,7748.4,60㎡
109,충북,2018,4,8682.3,60㎡~85㎡
110,충북,2018,4,8814.3,85㎡~102㎡
111,충북,2018,4,8844.0,102㎡~
112,충북,2018,5,7748.4,60㎡
113,충북,2018,5,8698.8,60㎡~85㎡
114,충북,2018,5,8992.5,85㎡~102㎡
115,충북,2018,5,8853.9,102㎡~
116,충북,2018,6,7543.799999999999,60㎡
117,충북,2018,6,7860.599999999999,60㎡~85㎡
118,충북,2018,6,8992.5,85㎡~102㎡
119,충북,2018,6,9150.9,102㎡~
120,충북,2018,7,7543.799999999999,60㎡
121,충북,2018,7,7873.799999999999,60㎡~85㎡
122,충북,2018,7,8992.5,85㎡~102㎡
123,충북,2018,7,8972.699999999999,102㎡~
124,충북,2018,8,7543.799999999999,60㎡
125,충북,2018,8,7873.799999999999,60㎡~85㎡
126,충북,2018,8,8992.5,85㎡~102㎡
127,충북,2018,8,8972.699999999999,102㎡~
128,충북,2018,9,7543.799999999999,60㎡
129,충북,2018,9,7854.0,60㎡~85㎡
130,충북,2018,9,8992.5,85㎡~102㎡
131,충북,2018,9,8972.699999999999,102㎡~
132,충북,2018,10,7543.799999999999,60㎡
133,충북,2018,10,7854.0,60㎡~85㎡
134,충북,2018,10,8992.5,85㎡~102㎡
135,충북,2018,10,8972.699999999999,102㎡~
136,충북,2018,11,7461.299999999999,60㎡
137,충북,2018,11,7863.9,60㎡~85㎡
138,충북,2018,11,8992.5,85㎡~102㎡
139,충북,2018,11,8873.699999999999,102㎡~
140,충북,2018,12,7461.299999999999,60㎡
141,충북,2018,12,7863.9,60㎡~85㎡
142,충북,2018,12,8992.5,85㎡~102㎡
143,충북,2018,12,8873.699999999999,102㎡~
144,충북,2019,1,7461.299999999999,60㎡
145,충북,2019,1,7863.9,60㎡~85㎡
146,충북,2019,1,8992.5,85㎡~102㎡
147,충북,2019,1,8873.699999999999,102㎡~
148,충북,2019,2,7121.4,60㎡
149,충북,2019,2,7583.4,60㎡~85㎡
150,충북,2019,2,8992.5,85㎡~102㎡
151,충북,2019,2,8873.699999999999,102㎡~
152,충북,2019,3,7121.4,60㎡
153,충북,2019,3,7593.299999999999,60㎡~85㎡
154,충북,2019,3,9203.699999999999,85㎡~102㎡
155,충북,2019,3,8896.8,102㎡~
156,충북,2019,4,7121.4,60㎡
157,충북,2019,4,7632.9,60㎡~85㎡
158,충북,2019,4,9203.699999999999,85㎡~102㎡
159,충북,2019,4,8896.8,102㎡~
160,충북,2019,5,7121.4,60㎡
161,충북,2019,5,7636.2,60㎡~85㎡
162,충북,2019,5,8500.8,85㎡~102㎡
163,충북,2019,5,8820.9,102㎡~
164,충북,2019,6,7091.7,60㎡
165,충북,2019,6,7784.7,60㎡~85㎡
166,충북,2019,6,8500.8,85㎡~102㎡
167,충북,2019,6,8820.9,102㎡~
168,충북,2019,7,7091.7,60㎡
169,충북,2019,7,7642.799999999999,60㎡~85㎡
170,충북,2019,7,8500.8,85㎡~102㎡
171,충북,2019,7,8355.6,102㎡~
172,충북,2019,8,7009.2,60㎡
173,충북,2019,8,7461.299999999999,60㎡~85㎡
174,충북,2019,8,8500.8,85㎡~102㎡
175,충북,2019,8,8355.6,102㎡~
176,충북,2019,9,7599.9,60㎡
177,충북,2019,9,7537.2,60㎡~85㎡
178,충북,2019,9,8500.8,85㎡~102㎡
179,충북,2019,9,8355.6,102㎡~
180,충북,2019,10,7543.799999999999,60㎡
181,충북,2019,10,7563.599999999999,60㎡~85㎡
182,충북,2019,10,8692.199999999999,85㎡~102㎡
183,충북,2019,10,8355.6,102㎡~
184,충북,2019,11,7669.2,60㎡
185,충북,2019,11,7566.9,60㎡~85㎡
186,충북,2019,11,8692.199999999999,85㎡~102㎡
187,충북,2019,11,8355.6,102㎡~
188,충북,2019,12,7669.2,60㎡
189,충북,2019,12,7580.099999999999,60㎡~85㎡
190,충북,2019,12,8692.199999999999,85㎡~102㎡
191,충북,2019,12,8355.6,102㎡~
192,충북,2020,1,7669.2,60㎡
193,충북,2020,1,7580.099999999999,60㎡~85㎡
194,충북,2020,1,8692.199999999999,85㎡~102㎡
195,충북,2020,1,8355.6,102㎡~
196,충북,2020,2,7986.0,60㎡
197,충북,2020,2,7867.2,60㎡~85㎡
198,충북,2020,2,8692.199999999999,85㎡~102㎡
199,충북,2020,2,8355.6,102㎡~
200,충북,2020,3,7986.0,60㎡
201,충북,2020,3,7887.0,60㎡~85㎡
202,충북,2020,3,8692.199999999999,85㎡~102㎡
203,충북,2020,3,9094.8,102㎡~
204,충북,2020,4,7986.0,60㎡
205,충북,2020,4,7887.0,60㎡~85㎡
206,충북,2020,4,8692.199999999999,85㎡~102㎡
207,충북,2020,4,9094.8,102㎡~
208,충북,2020,5,7986.0,60㎡
209,충북,2020,5,7893.599999999999,60㎡~85㎡
210,충북,2020,5,9038.699999999999,85㎡~102㎡
211,충북,2020,5,9299.4,102㎡~
212,충북,2020,6,7986.0,60㎡
213,충북,2020,6,7916.7,60㎡~85㎡
214,충북,2020,6,9038.699999999999,85㎡~102㎡
215,충북,2020,6,9299.4,102㎡~
216,충북,2020,7,7986.0,60㎡
217,충북,2020,7,7916.7,60㎡~85㎡
218,충북,2020,7,9038.699999999999,85㎡~102㎡
219,충북,2020,7,9299.4,102㎡~
220,충북,2020,8,7913.4,60㎡
221,충북,2020,8,7916.7,60㎡~85㎡
222,충북,2020,8,9038.699999999999,85㎡~102㎡
223,충북,2020,8,9299.4,102㎡~
224,충북,2020,9,7880.4,60㎡
225,충북,2020,9,7910.099999999999,60㎡~85㎡
226,충북,2020,9,9038.699999999999,85㎡~102㎡
227,충북,2020,9,9299.4,102㎡~
228,충북,2020,10,7873.799999999999,60㎡
229,충북,2020,10,7916.7,60㎡~85㎡
230,충북,2020,10,9038.699999999999,85㎡~102㎡
231,충북,2020,10,9299.4,102㎡~
232,충북,2020,11,8022.299999999999,60㎡
233,충북,2020,11,8137.799999999999,60㎡~85㎡
234,충북,2020,11,9038.699999999999,85㎡~102㎡
235,충북,2020,11,9233.4,102㎡~
236,충북,2020,12,8550.3,60㎡
237,충북,2020,12,8596.5,60㎡~85㎡
238,충북,2020,12,8929.8,85㎡~102㎡
239,충북,2020,12,9230.1,102㎡~
0,전북,2016,1,6296.4,60㎡
1,전북,2016,1,6557.099999999999,60㎡~85㎡
2,전북,2016,1,7844.099999999999,85㎡~102㎡
3,전북,2016,1,7530.599999999999,102㎡~
4,전북,2016,2,6296.4,60㎡
5,전북,2016,2,6557.099999999999,60㎡~85㎡
6,전북,2016,2,7844.099999999999,85㎡~102㎡
7,전북,2016,2,7533.9,102㎡~
8,전북,2016,3,6303.0,60㎡
9,전북,2016,3,6464.7,60㎡~85㎡
10,전북,2016,3,7487.7,85㎡~102㎡
11,전북,2016,3,7566.9,102㎡~
12,전북,2016,4,6270.0,60㎡
13,전북,2016,4,6322.799999999999,60㎡~85㎡
14,전북,2016,4,7487.7,85㎡~102㎡
15,전북,2016,4,7854.0,102㎡~
16,전북,2016,5,6299.7,60㎡
17,전북,2016,5,6451.5,60㎡~85㎡
18,전북,2016,5,7487.7,85㎡~102㎡
19,전북,2016,5,7662.599999999999,102㎡~
20,전북,2016,6,6299.7,60㎡
21,전북,2016,6,6402.0,60㎡~85㎡
22,전북,2016,6,7487.7,85㎡~102㎡
23,전북,2016,6,7662.599999999999,102㎡~
24,전북,2016,7,6349.2,60㎡
25,전북,2016,7,6388.799999999999,60㎡~85㎡
26,전북,2016,7,7557.0,85㎡~102㎡
27,전북,2016,7,7665.9,102㎡~
28,전북,2016,8,6365.7,60㎡
29,전북,2016,8,6388.799999999999,60㎡~85㎡
30,전북,2016,8,7557.0,85㎡~102㎡
31,전북,2016,8,7665.9,102㎡~
32,전북,2016,9,6385.5,60㎡
33,전북,2016,9,6369.0,60㎡~85㎡
34,전북,2016,9,7580.099999999999,85㎡~102㎡
35,전북,2016,9,7665.9,102㎡~
36,전북,2016,10,6408.599999999999,60㎡
37,전북,2016,10,6378.9,60㎡~85㎡
38,전북,2016,10,7606.5,85㎡~102㎡
39,전북,2016,10,7669.2,102㎡~
40,전북,2016,11,6408.599999999999,60㎡
41,전북,2016,11,6382.2,60㎡~85㎡
42,전북,2016,11,7606.5,85㎡~102㎡
43,전북,2016,11,7659.299999999999,102㎡~
44,전북,2016,12,7474.5,60㎡
45,전북,2016,12,6613.2,60㎡~85㎡
46,전북,2016,12,7606.5,85㎡~102㎡
47,전북,2016,12,7659.299999999999,102㎡~
48,전북,2017,1,7639.5,60㎡
49,전북,2017,1,6613.2,60㎡~85㎡
50,전북,2017,1,7606.5,85㎡~102㎡
51,전북,2017,1,7659.299999999999,102㎡~
52,전북,2017,2,7741.799999999999,60㎡
53,전북,2017,2,6557.099999999999,60㎡~85㎡
54,전북,2017,2,7606.5,85㎡~102㎡
55,전북,2017,2,7590.0,102㎡~
56,전북,2017,3,7755.0,60㎡
57,전북,2017,3,6732.0,60㎡~85㎡
58,전북,2017,3,7659.299999999999,85㎡~102㎡
59,전북,2017,3,7639.5,102㎡~
60,전북,2017,4,7755.0,60㎡
61,전북,2017,4,6933.299999999999,60㎡~85㎡
62,전북,2017,4,7659.299999999999,85㎡~102㎡
63,전북,2017,4,7639.5,102㎡~
64,전북,2017,5,7662.599999999999,60㎡
65,전북,2017,5,7019.099999999999,60㎡~85㎡
66,전북,2017,5,7659.299999999999,85㎡~102㎡
67,전북,2017,5,7830.9,102㎡~
68,전북,2017,6,7662.599999999999,60㎡
69,전북,2017,6,7250.099999999999,60㎡~85㎡
70,전북,2017,6,7659.299999999999,85㎡~102㎡
71,전북,2017,6,7830.9,102㎡~
72,전북,2017,7,7834.2,60㎡
73,전북,2017,7,7240.2,60㎡~85㎡
74,전북,2017,7,8104.799999999999,85㎡~102㎡
75,전북,2017,7,7527.299999999999,102㎡~
76,전북,2017,8,7761.599999999999,60㎡
77,전북,2017,8,7296.299999999999,60㎡~85㎡
78,전북,2017,8,8104.799999999999,85㎡~102㎡
79,전북,2017,8,7527.299999999999,102㎡~
80,전북,2017,9,7570.2,60㎡
81,전북,2017,9,7322.7,60㎡~85㎡
82,전북,2017,9,8104.799999999999,85㎡~102㎡
83,전북,2017,9,7055.4,102㎡~
84,전북,2017,10,7454.7,60㎡
85,전북,2017,10,7170.9,60㎡~85㎡
86,전북,2017,10,8104.799999999999,85㎡~102㎡
87,전북,2017,10,7055.4,102㎡~
88,전북,2017,11,7339.2,60㎡
89,전북,2017,11,7019.099999999999,60㎡~85㎡
90,전북,2017,11,8104.799999999999,85㎡~102㎡
91,전북,2017,11,7055.4,102㎡~
92,전북,2017,12,7454.7,60㎡
93,전북,2017,12,7309.5,60㎡~85㎡
94,전북,2017,12,7329.299999999999,85㎡~102㎡
95,전북,2017,12,8028.9,102㎡~
96,전북,2018,1,7454.7,60㎡
97,전북,2018,1,7309.5,60㎡~85㎡
98,전북,2018,1,7329.299999999999,85㎡~102㎡
99,전북,2018,1,8028.9,102㎡~
100,전북,2018,2,7203.9,60㎡
101,전북,2018,2,7461.299999999999,60㎡~85㎡
102,전북,2018,2,7329.299999999999,85㎡~102㎡
103,전북,2018,2,8012.4,102㎡~
104,전북,2018,3,7203.9,60㎡
105,전북,2018,3,7425.0,60㎡~85㎡
106,전북,2018,3,7329.299999999999,85㎡~102㎡
107,전북,2018,3,8012.4,102㎡~
108,전북,2018,4,8586.6,60㎡
109,전북,2018,4,7563.599999999999,60㎡~85㎡
110,전북,2018,4,8698.8,85㎡~102㎡
111,전북,2018,4,9220.199999999999,102㎡~
112,전북,2018,5,8791.199999999999,60㎡
113,전북,2018,5,7590.0,60㎡~85㎡
114,전북,2018,5,8698.8,85㎡~102㎡
115,전북,2018,5,9220.199999999999,102㎡~
116,전북,2018,6,8791.199999999999,60㎡
117,전북,2018,6,7590.0,60㎡~85㎡
118,전북,2018,6,8698.8,85㎡~102㎡
119,전북,2018,6,9220.199999999999,102㎡~
120,전북,2018,7,8761.5,60㎡
121,전북,2018,7,7609.799999999999,60㎡~85㎡
122,전북,2018,7,8698.8,85㎡~102㎡
123,전북,2018,7,9405.0,102㎡~
124,전북,2018,8,8761.5,60㎡
125,전북,2018,8,7540.5,60㎡~85㎡
126,전북,2018,8,8698.8,85㎡~102㎡
127,전북,2018,8,9405.0,102㎡~
128,전북,2018,9,8761.5,60㎡
129,전북,2018,9,7540.5,60㎡~85㎡
130,전북,2018,9,8698.8,85㎡~102㎡
131,전북,2018,9,9405.0,102㎡~
132,전북,2018,10,8797.8,60㎡
133,전북,2018,10,7593.299999999999,60㎡~85㎡
134,전북,2018,10,8698.8,85㎡~102㎡
135,전북,2018,10,8669.1,102㎡~
136,전북,2018,11,8797.8,60㎡
137,전북,2018,11,7675.799999999999,60㎡~85㎡
138,전북,2018,11,8698.8,85㎡~102㎡
139,전북,2018,11,8556.9,102㎡~
140,전북,2018,12,8797.8,60㎡
141,전북,2018,12,7804.5,60㎡~85㎡
142,전북,2018,12,10071.6,85㎡~102㎡
143,전북,2018,12,8748.3,102㎡~
144,전북,2019,1,8797.8,60㎡
145,전북,2019,1,7804.5,60㎡~85㎡
146,전북,2019,1,10071.6,85㎡~102㎡
147,전북,2019,1,8748.3,102㎡~
148,전북,2019,2,8797.8,60㎡
149,전북,2019,2,7827.599999999999,60㎡~85㎡
150,전북,2019,2,10071.6,85㎡~102㎡
151,전북,2019,2,9084.9,102㎡~
152,전북,2019,3,8797.8,60㎡
153,전북,2019,3,8035.5,60㎡~85㎡
154,전북,2019,3,10071.6,85㎡~102㎡
155,전북,2019,3,9084.9,102㎡~
156,전북,2019,4,7933.2,60㎡
157,전북,2019,4,7900.2,60㎡~85㎡
158,전북,2019,4,8989.199999999999,85㎡~102㎡
159,전북,2019,4,8692.199999999999,102㎡~
160,전북,2019,5,7910.099999999999,60㎡
161,전북,2019,5,8134.5,60㎡~85㎡
162,전북,2019,5,8989.199999999999,85㎡~102㎡
163,전북,2019,5,8692.199999999999,102㎡~
164,전북,2019,6,7910.099999999999,60㎡
165,전북,2019,6,8134.5,60㎡~85㎡
166,전북,2019,6,8989.199999999999,85㎡~102㎡
167,전북,2019,6,8692.199999999999,102㎡~
168,전북,2019,7,7748.4,60㎡
169,전북,2019,7,8207.1,60㎡~85㎡
170,전북,2019,7,8989.199999999999,85㎡~102㎡
171,전북,2019,7,8903.4,102㎡~
172,전북,2019,8,7748.4,60㎡
173,전북,2019,8,8679.0,60㎡~85㎡
174,전북,2019,8,8989.199999999999,85㎡~102㎡
175,전북,2019,8,8903.4,102㎡~
176,전북,2019,9,7748.4,60㎡
177,전북,2019,9,8679.0,60㎡~85㎡
178,전북,2019,9,8989.199999999999,85㎡~102㎡
179,전북,2019,9,8903.4,102㎡~
180,전북,2019,10,7877.099999999999,60㎡
181,전북,2019,10,8388.6,60㎡~85㎡
182,전북,2019,10,9121.199999999999,85㎡~102㎡
183,전북,2019,10,8801.1,102㎡~
184,전북,2019,11,8335.8,60㎡
185,전북,2019,11,8111.4,60㎡~85㎡
186,전북,2019,11,9121.199999999999,85㎡~102㎡
187,전북,2019,11,8801.1,102㎡~
188,전북,2019,12,8335.8,60㎡
189,전북,2019,12,8111.4,60㎡~85㎡
190,전북,2019,12,9121.199999999999,85㎡~102㎡
191,전북,2019,12,8801.1,102㎡~
192,전북,2020,1,8335.8,60㎡
193,전북,2020,1,8111.4,60㎡~85㎡
194,전북,2020,1,9121.199999999999,85㎡~102㎡
195,전북,2020,1,8801.1,102㎡~
196,전북,2020,2,8335.8,60㎡
197,전북,2020,2,8111.4,60㎡~85㎡
198,전북,2020,2,9121.199999999999,85㎡~102㎡
199,전북,2020,2,8801.1,102㎡~
200,전북,2020,3,8335.8,60㎡
201,전북,2020,3,8111.4,60㎡~85㎡
202,전북,2020,3,9121.199999999999,85㎡~102㎡
203,전북,2020,3,8801.1,102㎡~
204,전북,2020,4,8655.9,60㎡
205,전북,2020,4,8279.699999999999,60㎡~85㎡
206,전북,2020,4,9936.3,85㎡~102㎡
207,전북,2020,4,9174.0,102㎡~
208,전북,2020,5,8487.6,60㎡
209,전북,2020,5,8147.7,60㎡~85㎡
210,전북,2020,5,9936.3,85㎡~102㎡
211,전북,2020,5,9174.0,102㎡~
212,전북,2020,6,8487.6,60㎡
213,전북,2020,6,8319.3,60㎡~85㎡
214,전북,2020,6,8943.0,85㎡~102㎡
215,전북,2020,6,8913.3,102㎡~
216,전북,2020,7,8487.6,60㎡
217,전북,2020,7,8259.9,60㎡~85㎡
218,전북,2020,7,8943.0,85㎡~102㎡
219,전북,2020,7,8919.9,102㎡~
220,전북,2020,8,8487.6,60㎡
221,전북,2020,8,8259.9,60㎡~85㎡
222,전북,2020,8,8943.0,85㎡~102㎡
223,전북,2020,8,8919.9,102㎡~
224,전북,2020,9,8566.8,60㎡
225,전북,2020,9,8365.5,60㎡~85㎡
226,전북,2020,9,8943.0,85㎡~102㎡
227,전북,2020,9,8919.9,102㎡~
228,전북,2020,10,8177.4,60㎡
229,전북,2020,10,8523.9,60㎡~85㎡
230,전북,2020,10,7949.7,85㎡~102㎡
231,전북,2020,10,8454.6,102㎡~
232,전북,2020,11,8408.4,60㎡
233,전북,2020,11,8556.9,60㎡~85㎡
234,전북,2020,11,7949.7,85㎡~102㎡
235,전북,2020,11,8454.6,102㎡~
236,전북,2020,12,8408.4,60㎡
237,전북,2020,12,8718.6,60㎡~85㎡
238,전북,2020,12,7949.7,85㎡~102㎡
239,전북,2020,12,8629.5,102㎡~
0,전남,2016,1,6596.7,60㎡
1,전남,2016,1,6289.799999999999,60㎡~85㎡
2,전남,2016,1,7464.599999999999,85㎡~102㎡
3,전남,2016,1,7180.799999999999,102㎡~
4,전남,2016,2,6596.7,60㎡
5,전남,2016,2,6339.299999999999,60㎡~85㎡
6,전남,2016,2,7464.599999999999,85㎡~102㎡
7,전남,2016,2,7180.799999999999,102㎡~
8,전남,2016,3,6606.599999999999,60㎡
9,전남,2016,3,6332.7,60㎡~85㎡
10,전남,2016,3,7464.599999999999,85㎡~102㎡
11,전남,2016,3,7180.799999999999,102㎡~
12,전남,2016,4,6563.7,60㎡
13,전남,2016,4,6345.9,60㎡~85㎡
14,전남,2016,4,7464.599999999999,85㎡~102㎡
15,전남,2016,4,7180.799999999999,102㎡~
16,전남,2016,5,6563.7,60㎡
17,전남,2016,5,6352.5,60㎡~85㎡
18,전남,2016,5,7464.599999999999,85㎡~102㎡
19,전남,2016,5,7180.799999999999,102㎡~
20,전남,2016,6,6563.7,60㎡
21,전남,2016,6,6481.2,60㎡~85㎡
22,전남,2016,6,7801.2,85㎡~102㎡
23,전남,2016,6,7471.2,102㎡~
24,전남,2016,7,6563.7,60㎡
25,전남,2016,7,6484.5,60㎡~85㎡
26,전남,2016,7,7801.2,85㎡~102㎡
27,전남,2016,7,7471.2,102㎡~
28,전남,2016,8,6563.7,60㎡
29,전남,2016,8,6477.9,60㎡~85㎡
30,전남,2016,8,7801.2,85㎡~102㎡
31,전남,2016,8,7471.2,102㎡~
32,전남,2016,9,6590.099999999999,60㎡
33,전남,2016,9,6487.799999999999,60㎡~85㎡
34,전남,2016,9,7801.2,85㎡~102㎡
35,전남,2016,9,7471.2,102㎡~
36,전남,2016,10,6791.4,60㎡
37,전남,2016,10,6547.2,60㎡~85㎡
38,전남,2016,10,8141.099999999999,85㎡~102㎡
39,전남,2016,10,7118.099999999999,102㎡~
40,전남,2016,11,6791.4,60㎡
41,전남,2016,11,6791.4,60㎡~85㎡
42,전남,2016,11,8141.099999999999,85㎡~102㎡
43,전남,2016,11,7464.599999999999,102㎡~
44,전남,2016,12,6791.4,60㎡
45,전남,2016,12,6844.2,60㎡~85㎡
46,전남,2016,12,8141.099999999999,85㎡~102㎡
47,전남,2016,12,7652.7,102㎡~
48,전남,2017,1,6791.4,60㎡
49,전남,2017,1,6844.2,60㎡~85㎡
50,전남,2017,1,8141.099999999999,85㎡~102㎡
51,전남,2017,1,7652.7,102㎡~
52,전남,2017,2,6791.4,60㎡
53,전남,2017,2,6916.799999999999,60㎡~85㎡
54,전남,2017,2,8141.099999999999,85㎡~102㎡
55,전남,2017,2,7652.7,102㎡~
56,전남,2017,3,7098.299999999999,60㎡
57,전남,2017,3,6910.2,60㎡~85㎡
58,전남,2017,3,7850.7,85㎡~102㎡
59,전남,2017,3,7613.099999999999,102㎡~
60,전남,2017,4,7098.299999999999,60㎡
61,전남,2017,4,6963.0,60㎡~85㎡
62,전남,2017,4,7850.7,85㎡~102㎡
63,전남,2017,4,7613.099999999999,102㎡~
64,전남,2017,5,7098.299999999999,60㎡
65,전남,2017,5,7157.7,60㎡~85㎡
66,전남,2017,5,7850.7,85㎡~102㎡
